-9.241199999999973 -1.9359123699064882e-5 -3.4693646404725697e-6
-9.180499999999974 -2.0217543865847238e-5 -4.6819969153774575e-6
-9.119999999999974 -2.0790908863800367e-5 -5.623331709737309e-6
-9.059699999999975 -1.8051151396249413e-5 -6.661896623117135e-6
-8.999599999999974 -1.6184002925594733e-5 -6.548776814532278e-6
-8.939699999999975 -1.4760909503259575e-5 -8.333697414637252e-6
-8.879999999999976 -1.3471325577269963e-5 -9.395073383757256e-6
-8.820499999999976 -1.3744007941059859e-5 -1.0244123019765065e-5
-8.761199999999976 -1.68800831384063e-5 -9.833730983958202e-6
-8.702099999999977 -2.099461997955407e-5 -1.2286430071926287e-5
-8.643199999999977 -2.2245374951185983e-5 -7.198751500821632e-6
-8.584499999999977 -2.3788595380529068e-5 -4.389505314130736e-6
-8.525999999999977 -2.5513596434885765e-5 -1.7175189878250412e-6
-8.467699999999978 -3.026830660939874e-5 -3.0721112221841514e-6
-8.409599999999978 -3.342791714391847e-5 -4.5336869564518565e-6
-8.351699999999978 -4.247473608027244e-5 -6.097186700869803e-6
-8.293999999999977 -4.4254226446505915e-5 -5.680413023598405e-6
-8.236499999999978 -4.212972168381532e-5 -6.975901269800306e-6
-8.179199999999978 -3.6072938341968284e-5 -9.113294916351294e-6
-8.122099999999978 -2.9063843217819258e-5 -4.778387761689151e-6
-8.065199999999978 -2.235181579043299e-5 -4.606668905022937e-6
-8.008499999999978 -1.8639687393716738e-5 -4.99053682861816e-6
-7.951999999999979 -1.686913647912843e-5 -3.1417431930144112e-6
-7.895699999999979 -1.6829200266675663e-5 -2.0912997379061876e-6
-7.8395999999999795 -3.641040537411496e-6 -2.254765645671499e-6
-7.78369999999998 -5.4255769904429635e-6 -2.393404107309805e-6
-7.72799999999998 -5.253667644976281e-6 -2.059796603176852e-6
-7.672499999999981 -5.559517627606013e-6 -1.4618129173408696e-6
-7.617199999999981 -6.271562451047938e-6 -1.302187337057361e-6
-7.562099999999981 -7.186119417751446e-6 -1.7518095601760118e-6
-7.507199999999981 -7.53496521114809e-6 -1.6170893460755855e-6
-7.452499999999982 -5.163465178091199e-6 -1.8410042398216377e-6
-7.397999999999982 -4.361106200751934e-6 -1.6294654627699327e-6
-7.343699999999982 -3.90454401919001e-6 -1.6511137062974512e-6
-7.289599999999982 -3.541779161219148e-6 -1.6013926858285885e-6
-7.235699999999983 -3.2781872970358725e-6 -1.2565640604183352e-6
-7.181999999999983 -3.064228122005476e-6 -1.948303561486977e-6
-7.128499999999983 -3.6720858986459493e-6 -1.3942484856193369e-6
-7.075199999999983 -3.1497875283634076e-6 -1.2763952718843268e-6
-7.022099999999983 -3.02245682796369e-6 -1.666880886994503e-6
-6.969199999999983 -3.0566726916275134e-6 -8.992378612175966e-7
-6.916499999999983 -2.9006446015255176e-6 -1.735357073439392e-6
-6.863999999999983 -2.92443837873225e-6 -1.0821749865327936e-6
-6.811699999999983 -3.043933901253564e-6 -7.345635706370362e-7
-6.759599999999984 -3.4231032789478694e-6 -8.331891558324599e-7
-6.707699999999984 -3.5461533152775047e-6 -8.028587053102401e-7
-6.655999999999985 -3.545970172789198e-6 -1.0305078955853585e-6
-6.604499999999985 -3.5485218685722048e-6 -1.1584093220255405e-6
-6.553199999999985 -3.5643749891485966e-6 -1.3705987110565485e-6
-6.502099999999985 -3.6291222797581925e-6 -1.2410043072109666e-6
-6.451199999999986 -4.849391588672003e-6 -1.2408769782391604e-6
-6.400499999999986 -3.969273287647622e-6 -1.4406523950789581e-6
-6.349999999999986 -5.656911109154621e-6 -2.5950327244471392e-6
-6.299699999999986 -2.050935123924566e-5 -1.2097153823447808e-5
-6.249599999999987 -0.00010549504578893244 -7.808923606888435e-5
-6.199699999999987 -0.0003697044782030137 -0.0002710409438307264
-6.149999999999987 -0.0006160468011320016 -0.000425818452935344
-6.100499999999987 -0.0006702727698115861 -0.00049753895249514
-6.051199999999987 -0.0006677701833419359 -0.0005116072653219666
-6.002099999999987 -0.0006592968118803575 -0.00046315455711970396
-5.953199999999987 -0.0006528637563748553 -0.0004707661280506141
-5.904499999999987 -0.0006485387352479931 -0.00048149107977642685
-5.855999999999987 -0.0006469677640887672 -0.0004470862907148537
-5.807699999999987 -0.0006472190019295744 -0.0005133099238955886
-5.759599999999987 -0.0006496225030666207 -0.0005024207225619357
-5.711699999999988 -0.0006531747286031318 -0.0005062368834856897
-5.663999999999988 -0.0006575015130456959 -0.0005635736956002211
-5.616499999999989 -0.0006641851339684299 -0.0005896449992100909
-5.569199999999989 -0.0006789619578709117 -0.0006414858493085196
-5.522099999999989 -0.0006975223744386989 -0.0005122279869561183
-5.475199999999989 -0.0007223612432352218 -0.0004990256356629235
-5.42849999999999 -0.0007559153962003652 -0.0005588716645077788
-5.38199999999999 -0.0007953301136342878 -0.0004767022786803536
-5.33569999999999 -0.0008591600177636635 -0.0004655261842754149
-5.28959999999999 -0.000955150846043393 -0.0005706368448351846
-5.243699999999991 -0.0011731243345285596 -0.00048156631167917694
-5.197999999999991 -0.0011927776704373095 -0.0004420388170501597
-5.152499999999991 -0.0011803455273797364 -0.0003944827822707264
-5.107199999999991 -0.0011299961809319102 -0.0004899422636330098
-5.062099999999991 -0.000892472316766209 -0.00035427731079043615
-5.017199999999991 -0.0007475094684670355 -0.0003226990571949545
-4.972499999999991 -0.0006154968697245063 -0.00028431195763513616
-4.927999999999991 -0.000520440227973025 -0.00024679204207873537
-4.883699999999991 -0.0004657005309709507 -0.00021522944887601106
-4.839599999999991 -0.0004316520044508007 -0.00016533527824426933
-4.795699999999991 -0.0004016562489938033 -0.00011999637071736258
-4.751999999999992 -0.00011259962902101393 -0.00010201887301476788
-4.708499999999992 -0.0001114235718315883 -0.00011525436041265082
-4.6651999999999925 -0.00011067354362889043 -0.0001342212954589222
-4.6220999999999925 -0.0001091693278915794 -0.00012960696198268797
-4.579199999999993 -0.00010853621696418846 -0.00010188617993557898
-4.536499999999993 -0.00010729946187018799 -6.908156026877475e-5
-4.4939999999999936 -0.0001054795040376818 -6.862235681997962e-5
-4.4516999999999936 -0.00010437968969092419 -6.845372452887639e-5
-4.409599999999994 -0.00010344733969875555 -6.105293167588248e-5
-4.367699999999994 -0.00010486126028070406 -6.185666362648189e-5
-4.325999999999994 -0.0001050921810555632 -6.375062669905922e-5
-4.284499999999994 -0.00010431229532889575 -5.839615043020282e-5
-4.2431999999999945 -0.0001043105634759176 -5.85493438495756e-5
-4.202099999999994 -0.00010410995438031336 -5.772498454674477e-5
-4.161199999999995 -0.00010399753520016723 -5.4612874930979295e-5
-4.1204999999999945 -0.00010416967316218447 -5.460109357936261e-5
-4.079999999999995 -0.00010421238162460015 -5.606880249233484e-5
-4.0396999999999945 -0.00010303739770301109 -5.4077553937311105e-5
-3.9995999999999943 -0.00010271500491412033 -5.383992879510034e-5
-3.9596999999999944 -0.00010208560572225244 -5.06615178321922e-5
-3.9199999999999946 -0.000101574888128025 -4.886886086828061e-5
-3.8804999999999947 -0.00010082868009425334 -5.014896826433678e-5
-3.841199999999995 -0.00010013136585626552 -5.078336457022269e-5
-3.802099999999995 -9.943389072058066e-5 -4.755309001591608e-5
-3.763199999999995 -9.880024989933502e-5 -4.5758402051314114e-5
-3.724499999999995 -9.801014289926446e-5 -4.32108760242329e-5
-3.685999999999995 -9.709237140594472e-5 -4.508235410021942e-5
-3.647699999999995 -9.601708135969223e-5 -4.526273297007048e-5
-3.609599999999995 -9.530155624177291e-5 -4.207028075473904e-5
-3.571699999999995 -9.468699096045171e-5 -4.2703256627045265e-5
-3.533999999999995 -9.407626402673824e-5 -4.1638343319120546e-5
-3.496499999999995 -9.34295657350941e-5 -4.0580630605827316e-5
-3.4591999999999947 -9.29838760283376e-5 -4.085033660378086e-5
-3.422099999999995 -9.268020930657718e-5 -3.981663185772075e-5
