 
-4.001074859652168 -1.8745324433389623e-6
-4.000074859652168 -1.8842863373248962e-6
-3.9990748596521684 -1.8941482413167801e-6
-3.998074859652168 -1.9041313491784711e-6
-3.997074859652168 -1.9142209482273928e-6
-3.9960748596521682 -1.924387657429478e-6
-3.9950748596521684 -1.9346094234175255e-6
-3.994074859652168 -1.9449409995462295e-6
-3.993074859652168 -1.9554516321272363e-6
-3.9920748596521682 -1.96614835236052e-6
-3.9910748596521683 -1.9770035641318666e-6
-3.990074859652168 -1.987996513553288e-6
-3.989074859652168 -1.9991346348605665e-6
-3.9880748596521682 -2.010417090302313e-6
-3.9870748596521683 -2.0218354979940814e-6
-3.986074859652168 -2.0333924714139465e-6
-3.985074859652168 -2.0450919263399828e-6
-3.9840748596521682 -2.056936708349434e-6
-3.9830748596521683 -2.0689373710985793e-6
-3.982074859652168 -2.081079289891089e-6
-3.981074859652168 -2.093341585157539e-6
-3.9800748596521682 -2.105729706413846e-6
-3.9790748596521683 -2.11824499665893e-6
-3.978074859652168 -2.1308834435845976e-6
-3.977074859652168 -2.143655660579861e-6
-3.9760748596521682 -2.1565474290710563e-6
-3.9750748596521683 -2.169537256832961e-6
-3.974074859652168 -2.182633439823277e-6
-3.973074859652168 -2.1958302905152745e-6
-3.972074859652168 -2.20911264435346e-6
-3.9710748596521683 -2.222478176665108e-6
-3.970074859652168 -2.2359384435676614e-6
-3.969074859652168 -2.2495052016940994e-6
-3.968074859652168 -2.26318039072155e-6
-3.9670748596521683 -2.2769596082253302e-6
-3.966074859652168 -2.2908376830779856e-6
-3.965074859652168 -2.304801617124839e-6
-3.964074859652168 -2.3188807441517967e-6
-3.9630748596521683 -2.333115372623932e-6
-3.962074859652168 -2.3475138405188134e-6
-3.961074859652168 -2.362052933886295e-6
-3.960074859652168 -2.376710667366454e-6
-3.9590748596521683 -2.391495378909176e-6
-3.958074859652168 -2.4064023180207194e-6
-3.957074859652168 -2.4214183590498835e-6
-3.956074859652168 -2.4365505396833133e-6
-3.9550748596521683 -2.451792818632382e-6
-3.954074859652168 -2.4671329057926355e-6
-3.953074859652168 -2.482577333519446e-6
-3.952074859652168 -2.4981198662862714e-6
-3.9510748596521683 -2.5137464286374546e-6
-3.950074859652168 -2.5294462727692842e-6
-3.949074859652168 -2.545245840818615e-6
-3.948074859652168 -2.5611762965439283e-6
-3.9470748596521683 -2.5772204020458975e-6
-3.946074859652168 -2.5934048025380487e-6
-3.945074859652168 -2.6097743298398166e-6
-3.944074859652168 -2.6263226709175663e-6
-3.9430748596521683 -2.643054475186047e-6
-3.942074859652168 -2.6599881426136914e-6
-3.941074859652168 -2.6771320392165343e-6
-3.940074859652168 -2.69447260553174e-6
-3.9390748596521683 -2.7119982843315725e-6
-3.938074859652168 -2.7297489157055835e-6
-3.937074859652168 -2.747659441617278e-6
-3.936074859652168 -2.7656326946865838e-6
-3.9350748596521683 -2.7836686282617173e-6
-3.934074859652168 -2.801799082690253e-6
-3.933074859652168 -2.820038042259827e-6
-3.932074859652168 -2.8383535521132367e-6
-3.9310748596521683 -2.856803929862692e-6
-3.930074859652168 -2.8754767277937755e-6
-3.929074859652168 -2.8943852272970105e-6
-3.928074859652168 -2.913483811305055e-6
-3.9270748596521683 -2.932732776899574e-6
-3.926074859652168 -2.952151593294358e-6
-3.925074859652168 -2.9717208164952754e-6
-3.924074859652168 -2.9913968041171558e-6
-3.9230748596521683 -3.01114689944554e-6
-3.922074859652168 -3.0310497076388613e-6
-3.921074859652168 -3.051206129703091e-6
-3.920074859652168 -3.0716376785176634e-6
-3.9190748596521683 -3.092280078283826e-6
-3.918074859652168 -3.1130687193927565e-6
-3.917074859652168 -3.134006284322326e-6
-3.916074859652168 -3.1551131215032622e-6
-3.9150748596521683 -3.17639796129334e-6
-3.914074859652168 -3.197854319681789e-6
-3.913074859652168 -3.219497231746395e-6
-3.912074859652168 -3.241349363406055e-6
-3.9110748596521683 -3.2634132069409204e-6
-3.910074859652168 -3.285683826019508e-6
-3.909074859652168 -3.308160353915656e-6
-3.908074859652168 -3.330856105491573e-6
-3.9070748596521683 -3.3537529491805327e-6
-3.906074859652168 -3.3768238758842007e-6
-3.905074859652168 -3.4000745850267543e-6
-3.904074859652168 -3.4235080037598727e-6
-3.9030748596521683 -3.447118652774006e-6
-3.902074859652168 -3.4708999300864516e-6
-3.901074859652168 -3.494871055584489e-6
-3.900074859652168 -3.519052112053654e-6
-3.8990748596521683 -3.543404605190418e-6
-3.898074859652168 -3.5680022360903433e-6
-3.897074859652168 -3.592952396137297e-6
-3.896074859652168 -3.618241923942495e-6
-3.8950748596521683 -3.6438507040673034e-6
-3.894074859652168 -3.6697935791633182e-6
-3.893074859652168 -3.696201951223932e-6
-3.892074859652168 -3.723009908700528e-6
-3.8910748596521683 -3.750086270528545e-6
-3.890074859652168 -3.7774359560256054e-6
-3.889074859652168 -3.805103772346875e-6
-3.888074859652168 -3.8331085966376e-6
-3.8870748596521683 -3.86140931056601e-6
-3.886074859652168 -3.890092362701331e-6
-3.885074859652168 -3.919278331672321e-6
-3.884074859652168 -3.9489351373750335e-6
-3.8830748596521683 -3.979108402478821e-6
-3.882074859652168 -4.009883770664731e-6
-3.881074859652168 -4.041198608635013e-6
-3.880074859652168 -4.0731751417071655e-6
-3.8790748596521683 -4.105941616950231e-6
-3.878074859652168 -4.138958162858446e-6
-3.877074859652168 -4.173258914162612e-6
-3.876074859652168 -4.210456376115698e-6
-3.8750748596521682 -4.251634309342252e-6
-3.8740748596521684 -4.294356671131937e-6
-3.873074859652168 -4.335803573601476e-6
-3.872074859652168 -4.3778502715400985e-6
-3.8710748596521682 -4.417758393731994e-6
-3.870074859652168 -4.450252075976531e-6
-3.869074859652168 -4.469480950487729e-6
-3.868074859652168 -4.485896560128479e-6
-3.8670748596521682 -4.5130021687613954e-6
-3.8660748596521683 -4.545475412403873e-6
-3.865074859652168 -4.57835907945874e-6
-3.864074859652168 -4.610483936338689e-6
-3.8630748596521682 -4.637735649805461e-6
-3.862074859652168 -4.662249394919201e-6
-3.861074859652168 -4.688030427324029e-6
-3.860074859652168 -4.71466595806226e-6
-3.8590748596521682 -4.741667469680309e-6
-3.8580748596521683 -4.7695092473225925e-6
-3.857074859652168 -4.7985607730701055e-6
-3.856074859652168 -4.828003399296352e-6
-3.8550748596521682 -4.856789255790497e-6
-3.8540748596521683 -4.8848095888458275e-6
-3.853074859652168 -4.912574345621074e-6
-3.852074859652168 -4.940488778026832e-6
-3.8510748596521682 -4.968283808221659e-6
-3.8500748596521683 -4.996339626958614e-6
-3.849074859652168 -5.025337423842923e-6
-3.848074859652168 -5.0555236492154935e-6
-3.847074859652168 -5.0862519217016e-6
-3.8460748596521683 -5.116765830912402e-6
-3.845074859652168 -5.146871425996789e-6
-3.844074859652168 -5.177173057557382e-6
-3.843074859652168 -5.208325526048732e-6
-3.8420748596521683 -5.240412982663993e-6
-3.841074859652168 -5.273101759430664e-6
-3.840074859652168 -5.306103103543576e-6
-3.839074859652168 -5.339494571988307e-6
-3.8380748596521683 -5.3732372934285234e-6
-3.837074859652168 -5.407182792747668e-6
-3.836074859652168 -5.441259610050664e-6
-3.835074859652168 -5.475658704090087e-6
-3.8340748596521683 -5.510596613376564e-6
-3.833074859652168 -5.545981853832173e-6
-3.832074859652168 -5.581942835151142e-6
-3.831074859652168 -5.618757255219427e-6
-3.8300748596521683 -5.656783287129824e-6
-3.829074859652168 -5.695288373796102e-6
-3.828074859652168 -5.733238533561185e-6
-3.827074859652168 -5.77006504493211e-6
-3.8260748596521683 -5.80715770204174e-6
-3.825074859652168 -5.846158612269193e-6
-3.824074859652168 -5.88645331914437e-6
-3.823074859652168 -5.927508176140417e-6
-3.8220748596521683 -5.969271919675986e-6
-3.821074859652168 -6.011454363739919e-6
-3.820074859652168 -6.053963976354126e-6
-3.819074859652168 -6.096841795511063e-6
-3.8180748596521683 -6.140517619209741e-6
-3.817074859652168 -6.184636179234363e-6
-3.816074859652168 -6.228526529159464e-6
-3.815074859652168 -6.27135130032938e-6
-3.8140748596521683 -6.313874506216896e-6
-3.813074859652168 -6.357204406159081e-6
-3.812074859652168 -6.401172495726319e-6
-3.811074859652168 -6.445767504983802e-6
-3.8100748596521683 -6.491316640726141e-6
-3.809074859652168 -6.538407426646677e-6
-3.808074859652168 -6.587216120827297e-6
-3.807074859652168 -6.638825189791144e-6
-3.8060748596521683 -6.704550469178444e-6
-3.805074859652168 -6.773190412698753e-6
-3.804074859652168 -6.8264541769164045e-6
-3.803074859652168 -6.862508636207577e-6
-3.8020748596521683 -6.895799790507184e-6
-3.801074859652168 -6.940220518407753e-6
-3.800074859652168 -6.9911399714753415e-6
-3.799074859652168 -7.043510231693982e-6
-3.7980748596521683 -7.096272201818426e-6
-3.797074859652168 -7.1502652840828295e-6
-3.796074859652168 -7.204250871142465e-6
-3.795074859652168 -7.256101084226167e-6
-3.7940748596521683 -7.305394234649554e-6
-3.793074859652168 -7.354498761060414e-6
-3.792074859652168 -7.405981027503758e-6
-3.791074859652168 -7.459819980891081e-6
-3.7900748596521683 -7.515060096312386e-6
-3.789074859652168 -7.571134459683268e-6
-3.788074859652168 -7.628296030602921e-6
-3.787074859652168 -7.686292320854413e-6
-3.7860748596521683 -7.744608320549785e-6
-3.785074859652168 -7.803367816338733e-6
-3.784074859652168 -7.862511158636435e-6
-3.783074859652168 -7.921778311890713e-6
-3.7820748596521683 -7.98092435970804e-6
-3.781074859652168 -8.040495293258598e-6
-3.780074859652168 -8.101218791528529e-6
-3.779074859652168 -8.163326171986516e-6
-3.7780748596521683 -8.226187370014644e-6
-3.777074859652168 -8.289069540617339e-6
-3.776074859652168 -8.351674008856636e-6
-3.775074859652168 -8.414801743440664e-6
-3.7740748596521683 -8.479414008546128e-6
-3.773074859652168 -8.54579129873848e-6
-3.772074859652168 -8.61315187140511e-6
-3.771074859652168 -8.68067534965276e-6
-3.7700748596521683 -8.748642109201766e-6
-3.769074859652168 -8.816781793021652e-6
-3.768074859652168 -8.884443474739714e-6
-3.767074859652168 -8.95130340489198e-6
-3.7660748596521683 -9.018145972721733e-6
-3.765074859652168 -9.08589318940408e-6
-3.764074859652168 -9.154400886164604e-6
-3.763074859652168 -9.223672532407165e-6
