Temperature(K) gep(1e17 Wm^-3K) 
1.0 0.24989251422536396
21.0 0.24989303335544305
41.0 0.2498947721954412
61.0 0.2498980652139638
81.0 0.24990302106122111
101.0 0.24990968372326972
121.0 0.24991817441144973
141.0 0.24992758286558953
161.0 0.2499373256576144
181.0 0.2499469329773576
201.0 0.24995602388092886
221.0 0.24996432559430173
241.0 0.24997168932163993
261.0 0.24997806216554636
281.0 0.24998346345100278
301.0 0.2499879590066676
321.0 0.2499917082974082
341.0 0.24999480338539318
361.0 0.24999722622472895
381.0 0.24999888660043465
401.0 0.24999999636495554
421.0 0.2500006865893814
441.0 0.2500007617631806
461.0 0.25000069472016606
481.0 0.250000209876439
501.0 0.24999955727951503
521.0 0.24999858109130133
541.0 0.24999760636179286
561.0 0.24999591725817363
581.0 0.24999467897109318
601.0 0.24999310094603133
621.0 0.24999177343283893
641.0 0.24998985929282647
661.0 0.24998780805966475
681.0 0.2499863573796882
701.0 0.24998406329861225
721.0 0.2499812960482661
741.0 0.24997962474642102
761.0 0.2499782846530451
781.0 0.24997594676266405
801.0 0.24997275017044648
821.0 0.24997005286519305
841.0 0.24996835247982355
861.0 0.24996592141978322
881.0 0.24996407323024702
901.0 0.24996132955166311
921.0 0.24995884353381187
941.0 0.24995523090016947
961.0 0.24995208162686305
981.0 0.24995003635285015
1001.0 0.2499469016624223
1021.0 0.24994328269391342
1041.0 0.2499411291613796
1061.0 0.24993895258018148
1081.0 0.24993654622107253
1101.0 0.24993336938647326
1121.0 0.24993083219291296
1141.0 0.24992752154101874
1161.0 0.24992326387475758
1181.0 0.24991943893420338
1201.0 0.24991662826475775
1221.0 0.24991379625778232
1241.0 0.24990929725474192
1261.0 0.2499051413829273
1281.0 0.24990209421533366
1301.0 0.24990035144264744
1321.0 0.2498978905427439
1341.0 0.2498949214985585
1361.0 0.249891932675661
1381.0 0.24988994561396752
1401.0 0.2498869169009641
1421.0 0.24988274369621272
1441.0 0.24987856750872628
1461.0 0.24987469789157463
1481.0 0.2498711141897723
1501.0 0.24986729388726023
